DE_load_actual_entsoe_transparency,DE_load_forecast_entsoe_transparency,DE_solar_capacity,DE_solar_generation_actual,DE_solar_profile,DE_wind_capacity,DE_wind_generation_actual,DE_wind_profile,DE_wind_offshore_capacity,DE_wind_offshore_generation_actual,DE_wind_offshore_profile,DE_wind_onshore_capacity,DE_wind_onshore_generation_actual,DE_wind_onshore_profile,DE_50hertz_load_actual_entsoe_transparency,DE_50hertz_load_forecast_entsoe_transparency,DE_50hertz_solar_generation_actual,DE_50hertz_wind_generation_actual,DE_50hertz_wind_offshore_generation_actual,DE_50hertz_wind_onshore_generation_actual,DE_LU_load_actual_entsoe_transparency,DE_LU_load_forecast_entsoe_transparency,DE_LU_solar_generation_actual,DE_LU_wind_generation_actual,DE_LU_wind_offshore_generation_actual,DE_LU_wind_onshore_generation_actual,DE_amprion_load_actual_entsoe_transparency,DE_amprion_load_forecast_entsoe_transparency,DE_amprion_solar_generation_actual,DE_amprion_wind_onshore_generation_actual,DE_tennet_load_actual_entsoe_transparency,DE_tennet_load_forecast_entsoe_transparency,DE_tennet_solar_generation_actual,DE_tennet_wind_generation_actual,DE_tennet_wind_offshore_generation_actual,DE_tennet_wind_onshore_generation_actual,DE_transnetbw_load_actual_entsoe_transparency,DE_transnetbw_load_forecast_entsoe_transparency,DE_transnetbw_solar_generation_actual,DE_transnetbw_wind_onshore_generation_actual,hour,day,month,year,lag_1_hour,rolling_24_hour_mean
56775.82,55283.75,37714.0,29.1,0.0008,29621.0,19378.399999999998,0.6542,1565.0,1278.14,0.8167,28056.0,18100.26,0.6451,9587.52,9202.59,9.0,6016.52,140.0,5876.52,,,,,,,21970.17,20728.12,11.7,3391.0,18012.73,18194.04,7.4,9894.84,1138.14,8756.7,7205.4,7159.0,1.0,76.04,19,2,6,2015,59013.29,56400.26197916666
43786.42,42687.06,45169.0,0.0,0.0,46279.0,5783.51,0.125,3634.0,555.93,0.153,42645.0,5227.58,0.1226,9139.13,7129.68,0.0,2017.63,516.4,1501.23,,,,,,,16332.3,15896.26,0.0,1770.0,12998.87,14489.58,0.0,1487.3799999999999,39.53,1447.85,5316.12,5171.54,0.0,508.5,22,5,8,2018,46469.5,44996.90354166667
68204.08,68143.51,38309.0,10276.79,0.2683,30952.0,12982.42,0.4194,2136.0,1451.33,0.6795,28816.0,11531.09,0.4002,11968.7,11968.7,2932.0,3220.52,107.24,3113.28,,,,,,,25736.88,25065.93,1575.38,3460.0,21415.41,21944.88,5017.41,6199.85,1344.09,4855.76,9083.09,9164.0,752.0,102.05,11,16,9,2015,67818.18,58388.50145833333
67926.24,68699.81,42662.0,3501.72,0.0821,43605.0,7125.2300000000005,0.1634,3483.0,280.85,0.0806,40123.0,6844.38,0.1706,13270.1,12190.4,560.0,2331.53,258.44,2073.09,,,,,,,25176.62,25261.65,734.63,2544.0,20950.92,22066.73,1568.09,1674.99,22.41,1652.58,8528.6,9181.03,639.0,574.71,15,7,3,2018,69136.8,62558.896875000006
60550.36,61689.77,41104.0,12065.17,0.2935,40303.0,4611.65,0.1144,3176.0,2577.77,0.8116,37127.0,2033.88,0.0548,11311.3,10825.9,3516.0,370.1,18.97,351.13,,,,,,,22773.85,23786.73,2688.68,241.0,18940.08,19265.6,4281.49,3914.08,2558.8,1355.28,7525.13,7811.54,1579.0,86.47,6,7,8,2017,57710.65,44604.61250000001
67901.03,64410.18,50423.0,0.1,0.0,50247.0,3599.7,0.0716,5716.0,947.55,0.1658,44531.0,2652.15,0.0596,13449.2,12604.43,0.0,1356.3,360.38,995.92,68396.82,65576.18,0.1,3599.7,947.55,2652.15,24484.43,24948.02,0.0,1060.0,21172.22,18016.2,0.1,1161.8,587.17,574.63,8795.18,8841.53,0.0,21.6,6,21,11,2019,61628.45,63494.496458333335
58148.43,58096.02,40608.0,27.4,0.0007,38797.0,3118.45,0.0804,2956.0,1144.42,0.3872,35841.0,1974.03,0.0551,10895.7,10101.3,1.0,323.31,23.13,300.18,,,,,,,21514.27,22602.34,17.81,190.0,18284.76,17697.82,3.59,2585.4300000000003,1121.29,1464.14,7453.7,7694.56,5.0,19.71,18,9,5,2017,60841.68,58035.109375
41171.48,43119.38,49784.0,0.0,0.0,49509.0,18375.67,0.3712,5295.0,4460.2,0.8423,44214.0,13915.47,0.3147,7604.8,8095.01,0.0,5525.11,496.07,5029.04,41589.6,43516.38,0.0,18375.67,4460.2,13915.47,15447.1,16945.13,0.0,2725.0,12814.11,13106.35,0.0,9855.85,3964.13,5891.72,5305.47,4972.89,0.0,269.71,1,27,7,2019,42083.33,57375.23020833334
44222.77,42571.36,37545.0,0.0,0.0,29001.0,8685.72,0.2995,1178.0,1209.85,1.027,27823.0,7475.87,0.2687,7497.12,6705.29,0.0,3834.18,46.25,3787.93,,,,,,,17234.61,17345.82,0.0,1240.0,13851.66,13573.25,0.0,3519.1,1163.6,2355.5,5639.38,4947.0,0.0,92.44,2,15,4,2015,43054.46,57790.24302083333
60093.88,57692.24,39207.0,16332.16,0.4166,35068.0,992.02,0.0283,2419.0,160.74,0.0664,32649.0,831.28,0.0255,11301.3,10880.9,3483.0,481.62,151.0,330.62,,,,,,,22326.29,21908.83,4072.32,193.0,18631.73,17818.29,6689.84,314.83,9.74,305.09,7834.56,7084.22,2087.0,2.57,14,17,8,2016,61452.82,54976.698333333334
47132.56,46650.8,40950.0,46.46,0.0011,39815.0,1476.5800000000002,0.0371,3115.0,171.93,0.0552,36700.0,1304.65,0.0355,8932.56,8361.78,39.0,444.59000000000003,60.8,383.79,,,,,,,18455.61,18389.29,0.08,169.0,13784.19,13573.59,1.38,811.84,111.13,700.71,5960.2,6326.14,6.0,51.15,3,5,7,2017,45125.79,57890.774999999994
50112.29,48720.76,47367.0,3987.42,0.0842,48880.0,24035.14,0.4917,5039.0,4852.58,0.963,43841.0,19182.56,0.4375,9490.67,8271.55,559.0,10515.66,1016.36,9499.3,50508.39,,3987.42,24035.14,4852.58,19182.56,19219.37,16972.52,1540.81,1384.0,15741.26,17764.19,925.61,12040.429999999998,3836.22,8204.21,5660.99,5712.5,962.0,95.05,11,25,12,2018,52454.69,46212.17947916667
52056.3,51341.8,45339.0,10749.39,0.2371,46438.0,8820.369999999999,0.1899,3754.0,3108.87,0.8281,42684.0,5711.5,0.1338,11176.1,9009.21,2948.0,945.96,176.23,769.73,,,,,,,19174.25,19105.87,2747.15,742.0,15792.97,17693.55,3630.24,7095.74,2932.64,4163.1,5912.98,5533.17,1424.0,36.67,15,18,8,2018,51858.79,50767.73385416667
58415.81,56784.48,40197.0,0.0,0.0,37579.0,12864.95,0.3423,2697.0,3589.41,1.3309,34882.0,9275.54,0.2659,10669.4,10482.0,0.0,3880.54,267.42,3613.12,,,,,,,22295.52,22282.67,0.0,1074.0,18072.04,16815.83,0.0,7878.25,3321.99,4556.26,7378.85,7203.98,0.0,32.16,4,10,2,2017,54847.21,66126.2334375
43639.8,43711.37,38856.0,0.0,0.0,33808.0,7860.32,0.2325,2219.0,2436.34,1.0979,31590.0,5423.98,0.1717,6612.06,7741.27,0.0,2257.06,232.31,2024.75,,,,,,,16709.43,17193.6,0.0,442.0,14418.97,12869.5,0.0,5155.030000000001,2204.03,2951.0,5899.34,5907.0,0.0,6.23,3,18,4,2016,39459.62,41075.5625
43638.12,47026.7,37273.0,0.0,0.0,28007.0,5600.6900000000005,0.2,675.0,473.63,0.7017,27332.0,5127.06,0.1876,6161.82,6560.49,0.0,1712.56,29.0,1683.56,,,,,,,17183.27,18546.18,0.0,702.0,14423.71,16534.03,0.0,3096.13,444.63,2651.5,5869.32,5386.0,0.0,90.0,5,17,1,2015,44330.12,58923.53322916667
52689.23,57759.45,,14142.98,,,9665.84,,,1805.54,,,7860.3,,10411.7,11787.88,3631.0,4561.23,646.15,3915.08,53088.23,58138.45,14142.98,9665.84,1805.54,7860.3,20688.56,22550.72,3276.7,645.0,15387.31,16852.85,5313.0,4423.72,1159.39,3264.33,6201.66,6568.0,1922.28,35.89,15,9,4,2020,53069.91,51076.34354166666
59663.69,60168.34,41940.0,1060.63,0.0253,42900.0,13793.009999999998,0.3215,3483.0,2823.7,0.8107,39418.0,10969.31,0.2783,11056.0,10810.7,284.0,4988.84,310.77,4678.07,,,,,,,22698.83,22116.81,167.69,1701.0,18645.85,19441.19,370.94,6849.459999999999,2512.93,4336.53,7263.01,7799.64,238.0,253.71,8,13,1,2018,56318.59,59171.74385416667
68285.51,67152.84,40640.0,18887.8,0.4648,38976.0,7672.92,0.1969,3005.0,2161.08,0.7192,35971.0,5511.84,0.1532,12337.2,11214.2,5869.0,2363.58,277.9,2085.68,,,,,,,25944.22,25945.92,2843.24,884.0,20802.71,21133.31,8086.56,4270.63,1883.18,2387.45,9201.38,8859.41,2089.0,154.71,8,18,5,2017,66966.42,58615.62145833333
55162.84,55362.83,37651.0,25.1,0.0007,29544.0,6655.320000000001,0.2253,1527.0,941.47,0.6165,28017.0,5713.85,0.2039,9550.82,9507.73,9.0,2292.0,45.0,2247.0,,,,,,,20764.12,20696.08,7.21,684.0,17688.65,17638.02,8.89,3629.7700000000004,896.47,2733.3,7159.25,7521.0,0.0,49.55,19,26,5,2015,56927.62,53286.86739583333
45776.18,45065.18,50450.0,0.0,0.0,50285.0,6714.18,0.1335,5723.0,325.5,0.0569,44563.0,6388.68,0.1434,9834.87,8087.7,0.0,1199.96,151.02,1048.94,46174.18,45909.18,0.0,6714.18,325.5,6388.68,16640.28,17171.58,0.0,2672.0,13936.89,14200.94,0.0,1759.24,174.48,1584.76,5364.14,5604.96,0.0,1082.98,23,30,11,2019,47683.62,52207.29677083334
53494.14,53662.07,40421.0,5556.7,0.1375,38377.0,2851.2999999999997,0.0743,2860.0,263.68,0.0922,35517.0,2587.62,0.0729,10105.4,9195.66,1038.0,1844.75,104.55,1740.2,,,,,,,20379.39,21455.57,1452.55,20.0,16732.31,16612.87,1804.15,984.4,159.13,825.27,6277.04,6397.97,1262.0,2.15,7,8,4,2017,50325.49,55702.00041666667
45308.19,45309.24,,730.06,,,880.9499999999999,,,63.68,,,817.27,,8706.73,9266.4,354.0,282.9,1.26,281.64,45696.88,45726.24,730.06,880.9499999999999,63.68,817.27,16584.11,17507.99,73.66,117.0,14263.73,12957.85,257.78,456.05,62.42,393.63,5753.62,5577.0,44.62,25.0,3,17,6,2020,41482.67,53550.689062499994
70133.64,66681.46,39770.0,149.57,0.0038,36685.0,9366.03,0.2553,2570.0,2197.89,0.8552,34115.0,7168.14,0.2101,12437.6,11758.0,6.0,1864.49,27.9,1836.59,,,,,,,25903.68,24860.33,56.79,1236.0,22508.83,20803.17,51.78,6121.45,2169.99,3951.46,9283.53,9259.96,35.0,144.09,14,15,12,2016,70239.18,64076.816354166665
60165.8,57333.31,,3112.26,,,16227.710000000001,,,4870.43,,,11357.28,,12039.9,11739.19,990.0,4177.82,470.0,3707.82,60532.82,57845.31,3112.26,16227.710000000001,4870.43,11357.28,23159.71,21688.18,601.06,1902.0,17637.6,16606.94,1088.43,9948.89,4400.43,5548.46,7328.59,7299.0,432.77,199.0,17,11,8,2020,61448.51,56356.901458333334
65343.2,65659.37,40989.0,15159.27,0.3698,39931.0,774.38,0.0194,3146.0,98.16,0.0312,36785.0,676.22,0.0184,11948.1,10928.7,3925.0,235.13,98.16,136.97,,,,,,,25008.61,24969.42,3517.87,238.0,19539.57,21058.46,5644.4,277.6,0.0,277.6,8846.92,8702.79,2072.0,23.65,7,18,7,2017,64075.72,57232.98645833333
57491.29,58204.27,39274.0,87.09,0.0022,35217.0,4521.95,0.1284,2419.0,1920.82,0.7941,32798.0,2601.13,0.0793,11064.6,10462.2,17.0,255.49,39.95,215.54,,,,,,,21119.6,21908.3,35.43,527.0,18219.36,18403.57,27.66,3716.83,1880.87,1835.96,7087.73,7430.2,7.0,22.63,17,2,9,2016,58356.89,55915.860625
62764.53,62096.15,38890.0,15546.63,0.3998,33912.0,15824.720000000001,0.4666,2219.0,2648.8,1.1937,31693.0,13175.92,0.4157,11171.5,10698.1,3988.0,4953.110000000001,223.06,4730.05,,,,,,,23801.04,23241.97,2836.74,2607.0,19662.84,19848.08,5765.89,8221.24,2425.74,5795.5,8129.15,8308.0,2956.0,43.37,12,29,4,2016,64511.81,58676.5678125
63290.88,62716.34,41964.0,0.0,0.0,42904.0,40614.920000000006,0.9466,3483.0,3555.87,1.0209,39422.0,37059.05,0.9401,10918.7,10649.4,0.0,14192.980000000001,413.03,13779.95,,,,,,,24887.01,23599.39,0.0,7626.0,19534.78,19853.98,0.0,17601.2,3142.84,14458.36,7950.39,8613.57,0.0,1194.74,21,15,1,2018,65438.74,64574.52
65616.11,65034.14,40454.0,13970.49,0.3453,38459.0,7865.47,0.2045,2902.0,3.54,0.0012,35557.0,7861.93,0.2211,11611.5,10416.2,3864.0,3978.0,1.21,3976.79,,,,,,,24831.33,25374.08,3306.51,1557.0,20413.73,21028.24,4919.98,1963.08,2.33,1960.75,8759.55,8215.62,1880.0,367.39,12,19,4,2017,66899.6,59517.5715625
60420.84,59991.96,50219.0,0.0,0.0,50083.0,21525.67,0.4298,5678.0,5499.75,0.9686,44405.0,16025.92,0.3609,11439.9,11809.99,0.0,5528.27,693.56,4834.71,60949.84,60575.96,0.0,21525.67,5499.75,16025.92,22465.92,23764.15,0.0,3965.0,18579.37,16355.89,0.0,11240.39,4806.19,6434.2,7935.65,8061.93,0.0,792.01,18,8,10,2019,65196.45,59513.79145833334
55617.36,55220.94,,5247.79,,,9264.87,,,836.25,,,8428.62,,11489.5,10980.14,1100.0,3249.88,139.0,3110.88,56097.36,55613.94,5247.79,9264.87,836.25,8428.62,19770.64,20651.71,1419.17,3099.0,17134.84,16966.09,2107.47,1804.99,697.25,1107.74,7222.38,6623.0,621.15,1111.0,9,26,9,2020,54100.75,52385.379479166666
51052.73,48833.65,50092.0,0.0,0.0,49938.0,10073.91,0.2017,5612.0,2581.19,0.4599,44326.0,7492.72,0.169,10878.3,10027.48,0.0,3370.8300000000004,714.07,2656.76,51477.73,49261.65,0.0,10073.91,2581.19,7492.72,19141.05,19400.54,0.0,1655.0,15066.26,13459.15,0.0,4690.799999999999,1867.12,2823.68,5967.12,5946.48,0.0,357.28,3,12,9,2019,45175.17,57139.84447916666
41259.4,40334.61,39209.0,0.0,0.0,35080.0,2909.0200000000004,0.0829,2419.0,258.74,0.107,32660.0,2650.28,0.0811,7760.85,7623.86,0.0,1258.98,81.7,1177.28,,,,,,,16056.34,15519.58,0.0,647.0,12594.06,12553.74,0.0,963.86,177.04,786.82,4848.15,4637.43,0.0,39.18,0,18,8,2016,42629.1,55047.224270833336
52377.87,53693.42,50508.0,0.0,0.0,50452.0,32485.77,0.6439,5742.0,5279.22,0.9194,44710.0,27206.55,0.6085,11016.7,10851.86,0.0,12968.42,1038.31,11930.11,52821.86,54498.42,0.0,32485.77,5279.22,27206.55,19133.07,22276.37,0.0,4576.0,16062.56,15944.19,0.0,14854.68,4240.91,10613.77,6165.54,4621.0,0.0,86.67,20,30,12,2019,55191.51,49650.494687499995
56881.8,55973.25,45875.0,0.0,0.0,47294.0,13086.23,0.2767,4269.0,3372.88,0.7901,43025.0,9713.35,0.2258,11996.1,8995.76,0.0,2597.96,456.44,2141.52,,,,,,,20792.74,20547.84,0.0,1883.0,17312.46,19612.55,0.0,8583.210000000001,2916.44,5666.77,6780.5,6817.1,0.0,22.06,4,20,9,2018,48938.87,60477.38645833333
55222.33,54154.82,39486.0,1846.04,0.0468,36053.0,5399.4800000000005,0.1498,2516.0,1052.17,0.4182,33537.0,4347.31,0.1296,10214.6,9960.27,135.0,1658.64,285.41,1373.23,,,,,,,21018.37,20733.04,749.19,670.0,17039.53,17044.08,778.85,2842.5699999999997,766.76,2075.81,6949.83,6417.43,183.0,228.27,13,5,11,2016,56183.79,55627.01708333334
57444.77,55009.78,41474.0,4607.32,0.1111,41571.0,16179.77,0.3892,3266.0,3865.26,1.1835,38305.0,12314.51,0.3215,12726.7,10711.6,284.0,6026.99,330.4,5696.59,,,,,,,21258.28,19730.74,1514.99,556.0,17962.13,18813.7,1494.33,9572.15,3534.86,6037.29,5497.66,5753.74,1314.0,24.63,13,1,11,2017,57202.3,51638.78197916667
67339.8,65998.41,37464.0,0.0,0.0,28713.0,1954.8899999999999,0.0681,1007.0,474.34,0.471,27706.0,1480.55,0.0534,10882.3,9813.54,0.0,719.0,22.0,697.0,,,,,,,25375.37,24974.94,0.0,141.0,22171.68,22303.93,0.0,1040.1399999999999,452.34,587.8,8910.45,8906.0,0.0,54.75,18,23,3,2015,62548.87,56376.708333333336
60239.81,58544.82,39105.0,4367.6,0.1117,34808.0,16106.43,0.4627,2307.0,2246.76,0.9739,32501.0,13859.67,0.4264,11173.2,10658.2,694.0,3973.6,145.45,3828.15,,,,,,,22773.41,21688.04,1087.12,2212.0,18846.11,18634.73,1745.48,9761.65,2101.31,7660.34,7447.09,7563.85,841.0,159.18,16,8,7,2016,61718.2,56938.55416666667
50421.32,53244.04,40166.0,4308.94,0.1073,37504.0,5621.78,0.1499,2685.0,2029.61,0.7559,34819.0,3592.17,0.1032,9282.76,9614.48,334.0,1168.09,157.69,1010.4,,,,,,,19758.46,20489.63,900.82,738.0,15549.14,16935.35,2544.12,3564.15,1871.92,1692.23,5830.96,6204.58,530.0,151.54,8,5,2,2017,46766.79,51946.62177083333
43816.9,45235.49,41382.0,0.0,0.0,41477.0,18029.39,0.4347,3261.0,3232.13,0.9911,38215.0,14797.26,0.3872,7493.6,7461.68,0.0,5266.549999999999,245.65,5020.9,,,,,,,16600.86,17590.12,0.0,2589.0,13978.78,14190.13,0.0,9919.46,2986.48,6932.98,5743.66,5993.56,0.0,254.38,21,15,10,2017,48202.59,44594.68072916666
41924.04,40897.76,49118.0,0.0,0.0,49203.0,12368.42,0.2514,5141.0,631.74,0.1229,44062.0,11736.68,0.2664,8394.66,7182.78,0.0,3069.0699999999997,101.85,2967.22,42123.0,41268.76,0.0,12368.42,631.74,11736.68,15843.59,15862.89,0.0,3614.0,12720.0,12752.92,0.0,4951.030000000001,529.89,4421.14,4965.79,5099.17,0.0,734.32,1,1,4,2019,41621.99,46683.192500000005
56650.14,57148.1,41452.0,0.0,0.0,41565.0,39403.729999999996,0.948,3266.0,3669.13,1.1234,38299.0,35734.6,0.933,10244.9,9151.88,0.0,13926.82,331.83,13594.99,,,,,,,21739.09,22354.01,0.0,7239.0,17777.24,18841.27,0.0,17164.63,3337.3,13827.33,6888.91,6800.94,0.0,1073.28,17,28,10,2017,58543.47,52606.61447916667
59417.0,59568.05,50061.0,751.63,0.015,49891.0,9711.439999999999,0.1947,5606.0,2962.75,0.5285,44285.0,6748.69,0.1524,11749.7,12386.54,132.0,3864.08,925.73,2938.35,59956.0,60149.05,751.63,9711.439999999999,2962.75,6748.69,22102.03,22449.53,205.31,508.0,18163.74,16791.49,272.32,5324.6,2037.02,3287.58,7401.53,7940.49,142.0,14.76,17,3,9,2019,60101.01,55598.9409375
44420.68,42774.43,40851.0,1224.86,0.03,39529.0,13536.3,0.3424,3096.0,3292.37,1.0634,36432.0,10243.93,0.2812,7828.43,7080.52,360.0,2705.6200000000003,303.82,2401.8,,,,,,,17662.16,16986.52,239.74,2236.0,13582.88,13920.64,487.12,8351.02,2988.55,5362.47,5347.21,4786.75,138.0,243.66,4,24,6,2017,42286.85,57622.68177083333
57985.63,57199.57,43190.0,764.28,0.0177,44908.0,17156.58,0.382,3483.0,2804.25,0.8051,41426.0,14352.33,0.3465,12042.5,9854.54,352.0,5002.5599999999995,114.74,4887.82,,,,,,,21066.29,21710.91,108.45,2849.0,17573.31,18215.71,232.83,8861.73,2689.51,6172.22,7303.53,7418.41,71.0,443.29,4,23,4,2018,49120.52,46179.09385416666
53117.6,52914.74,38772.0,8891.83,0.2293,33426.0,13391.32,0.4006,2219.0,2262.22,1.0195,31207.0,11129.1,0.3566,10204.8,10470.2,1197.0,5250.360000000001,21.14,5229.22,,,,,,,19833.45,19773.36,2015.93,583.0,16976.79,16502.18,3688.9,7552.54,2241.08,5311.46,6102.56,6169.0,1990.0,5.42,11,20,3,2016,52913.48,48765.003333333334
69917.52,68625.83,38512.0,1362.2,0.0354,32086.0,8055.58,0.2511,2162.0,856.44,0.3961,29923.0,7199.14,0.2406,11972.6,10429.6,266.0,1631.4099999999999,165.6,1465.81,,,,,,,25959.59,26083.32,347.67,1776.0,22402.31,22894.91,478.53,4616.6,690.84,3925.76,9583.02,9218.0,270.0,31.57,7,8,12,2015,69532.34,62538.92177083334
65494.29,63195.76,39496.0,0.0,0.0,36092.0,8358.06,0.2316,2524.0,570.09,0.2259,33568.0,7787.97,0.232,11712.2,11660.2,0.0,2776.8,5.61,2771.19,,,,,,,24690.89,24188.74,0.0,2251.0,20438.83,18963.97,0.0,2834.25,564.48,2269.77,8652.37,8382.85,0.0,496.01,19,9,11,2016,70039.8,63694.699791666666
54284.98,53400.52,39020.0,14579.81,0.3736,34361.0,573.88,0.0167,2288.0,71.92,0.0314,32073.0,501.96,0.0157,10638.1,9819.94,4989.0,181.04,0.0,181.04,,,,,,,20168.78,20316.96,3090.02,40.0,16825.68,16415.62,4987.79,316.51,71.92,244.59,6652.42,6848.0,1513.0,36.33,10,11,6,2016,54548.72,51561.95447916666
53290.67,54987.52,47367.0,3682.06,0.0777,48880.0,10316.15,0.2111,5039.0,2329.82,0.4624,43841.0,7986.33,0.1822,11528.5,9972.17,549.0,4037.39,258.45,3778.94,53743.2,55455.52,3682.06,10316.15,2329.82,7986.33,19271.49,20880.42,1254.71,1495.0,16473.5,18413.75,1437.35,4561.84,2071.37,2490.47,6017.18,5721.18,441.0,221.92,10,24,12,2018,52944.28,47899.50312500001
55154.73,54593.69,46864.0,1203.84,0.0257,48517.0,26132.12,0.5386,5003.0,3431.37,0.6859,43514.0,22700.75,0.5217,10869.5,10103.3,205.0,7539.15,774.32,6764.83,55584.53,,1203.84,26132.12,3431.37,22700.75,20951.61,21409.7,401.73,6769.0,16774.95,16965.98,327.11,10643.23,2657.05,7986.18,6558.67,6114.71,270.0,1180.74,13,2,12,2018,56955.29,52968.30458333332
68534.93,66985.56,40851.0,18914.9,0.463,39529.0,20695.809999999998,0.5236,3096.0,2156.96,0.6967,36432.0,18538.85,0.5089,12617.8,10979.1,3472.0,7931.21,20.97,7910.24,,,,,,,25398.45,26108.57,4821.76,1991.0,21293.06,21180.8,7463.14,10436.05,2135.99,8300.06,9225.62,8717.09,3158.0,337.55,10,23,6,2017,69634.02,60033.3465625
54310.15,51151.14,40118.0,0.0,0.0,37278.0,6257.47,0.1679,2610.0,1052.22,0.4031,34668.0,5205.25,0.1501,9663.8,9492.3,0.0,1058.85,310.13,748.72,,,,,,,20894.14,19254.29,0.0,1595.0,16536.07,15294.67,0.0,3072.29,742.09,2330.2,7216.14,7109.88,0.0,531.33,2,19,1,2017,54470.58,66807.40114583333
73646.6,67921.81,40104.0,2727.37,0.068,37198.0,9178.960000000001,0.2468,2596.0,1499.19,0.5775,34602.0,7679.77,0.2219,12722.8,12458.5,1361.0,4584.29,277.17,4307.12,,,,,,,28006.27,26665.22,464.19,271.0,23067.22,19708.06,754.18,4242.139999999999,1222.02,3020.12,9850.31,9090.03,148.0,81.53,12,10,1,2017,73793.24,65473.72385416667
68192.85,64506.18,39063.0,19202.89,0.4916,34639.0,10671.300000000001,0.3081,2294.0,1795.76,0.7828,32345.0,8875.54,0.2744,11815.3,10673.5,5408.0,1813.95,127.29,1686.66,,,,,,,26461.62,24522.05,3445.53,1785.0,20912.45,20378.63,7341.36,6988.5,1668.47,5320.03,9003.48,8932.0,3008.0,83.85,11,27,6,2016,67792.17,49982.758645833324
46419.99,49648.59,,16436.21,,,13382.26,,,747.08,,,12635.18,,9379.13,9999.89,3268.0,7950.69,242.0,7708.69,46839.85,50037.59,16436.21,13382.26,747.08,12635.18,17728.98,19173.21,4322.39,844.0,14161.73,14835.49,6407.99,4465.57,505.08,3960.49,5150.15,5640.0,2437.83,122.0,13,20,6,2020,48284.84,46603.0975
66591.29,64169.76,40297.0,2789.67,0.0692,37913.0,9314.2,0.2457,2739.0,2965.98,1.0829,35174.0,6348.22,0.1805,11617.0,10581.0,526.0,1767.3400000000001,324.19,1443.15,,,,,,,25423.54,25145.67,698.92,962.0,20906.5,20852.17,1186.75,6487.95,2641.79,3846.16,8644.25,7590.92,378.0,96.91,15,6,3,2017,68268.4,57333.902291666665
62392.63,57250.41,,8566.0,,,32495.56,,,4849.79,,,27645.77,,12757.5,11550.83,1817.0,9847.35,321.5,9525.85,62724.63,57588.41,8566.0,32495.56,4849.79,27645.77,22172.93,22618.75,2777.51,6518.0,19551.3,15775.83,3414.89,15460.21,4528.29,10931.92,7910.9,7305.0,556.6,670.0,14,11,5,2020,63570.3,51008.7746875
42588.72,44753.11,44660.0,0.0,0.0,46118.0,3936.09,0.0853,3510.0,1264.13,0.3602,42607.0,2671.96,0.0627,8625.8,7661.06,0.0,1395.37,142.39,1252.98,,,,,,,15904.98,17471.08,0.0,733.0,12797.7,14105.3,0.0,1677.9,1121.74,556.16,5260.24,5515.67,0.0,129.82,0,12,7,2018,43437.59,57372.378020833334
60373.53,59437.08,37978.0,14895.21,0.3922,30470.0,4498.34,0.1476,2058.0,1370.35,0.6659,28412.0,3127.99,0.1101,10796.2,10796.2,3310.0,901.0,54.0,847.0,,,,,,,22374.63,22052.08,3672.82,513.0,19127.52,18383.8,5657.39,3076.1,1316.35,1759.75,8075.18,8205.0,2255.0,8.24,15,3,8,2015,61459.65,51397.29
72450.73,70277.07,46593.0,1928.1,0.0414,48370.0,15603.31,0.3226,4931.0,4657.49,0.9445,43439.0,10945.82,0.252,14081.9,12164.9,236.0,4865.33,814.4,4050.93,73099.94,70927.07,1928.1,15603.31,4657.49,10945.82,25740.16,25421.35,756.28,1459.0,22825.58,23590.13,611.82,9212.380000000001,3843.09,5369.29,9803.09,9100.69,324.0,66.6,13,21,11,2018,73180.37,65410.10854166667
42630.25,41944.56,41175.0,0.0,0.0,40471.0,2833.87,0.07,3219.0,46.15,0.0143,37252.0,2787.72,0.0748,8481.16,7631.82,0.0,901.24,33.9,867.34,,,,,,,16036.59,17306.55,0.0,1044.0,12961.55,11879.63,0.0,743.9,12.25,731.65,5150.95,5126.56,0.0,144.73,23,22,8,2017,43724.01,55189.72197916667
46124.51,46319.78,44513.0,0.0,0.0,46073.0,14691.869999999999,0.3189,3483.0,1820.12,0.5226,42590.0,12871.75,0.3022,9363.53,7905.62,0.0,2549.15,6.76,2542.39,,,,,,,17149.97,18170.08,0.0,3950.0,13861.95,14861.82,0.0,7432.63,1813.36,5619.27,5749.06,5382.26,0.0,760.09,21,1,7,2018,48880.31,45003.255416666674
42986.83,45130.67,50507.0,0.0,0.0,50424.0,10349.3,0.2052,5735.0,2413.19,0.4208,44688.0,7936.11,0.1776,8167.73,8649.32,0.0,3824.92,412.46,3412.46,43391.83,45982.67,0.0,10349.3,2413.19,7936.11,16678.67,16896.91,0.0,887.0,13139.57,14718.44,0.0,5437.6,2000.73,3436.87,5000.86,4866.0,0.0,199.78,21,25,12,2019,43968.03,43535.74864583334
44517.55,45647.94,,10619.39,,,5744.639999999999,,,3916.62,,,1828.02,,9039.0,8771.01,3069.0,702.75,0.0,702.75,44783.55,46017.94,10619.39,5744.639999999999,3916.62,1828.02,16817.55,16847.01,3264.08,188.0,13491.72,14809.92,3675.69,4653.889999999999,3916.62,737.27,5169.28,5220.0,610.62,200.0,12,30,8,2020,46751.16,42450.43604166667
